Region;Scenario;Crop;Real;Year;Proj.Yd
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2030;56.6504684893199
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2031;53.0469040690581
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2032;63.5938141015254
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2033;52.6310826638129
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2034;58.4512770536266
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2035;62.8937240738041
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2036;60.9990224886556
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2037;69.6241500277335
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2038;61.7418950494718
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2039;54.7022910685566
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2040;60.3403862585973
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2041;57.7082268981713
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2042;64.9614268761499
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2043;57.0888246700765
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2044;58.0903489681147
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2045;51.5358609123224
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2046;65.0941053766187
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2047;61.5823598437676
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2048;50.0353493047417
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2049;49.3578830002587
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2050;63.8516603124921
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2051;60.475513113729
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2052;75.0625577953312
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2053;53.2444916433409
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2054;61.4292818789947
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2055;60.0634633428002
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2056;58.7794409301809
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2057;51.428810528624
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2058;61.3738037926711
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2059;55.3565510070956
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2060;54.1816277754702
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2061;53.5371002301596
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2062;42.5437504673983
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2063;52.8719988528015
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2064;54.2357501253691
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2065;43.3228157632918
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2066;61.389607704061
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2067;60.2166586182301
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2068;53.585573784573
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2069;53.4810174907218
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2070;54.9661816265416
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2071;57.2948612635608
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2072;56.7920329398835
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2073;55.7270573437969
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2074;58.7425328090942
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2075;61.3681682287036
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2076;52.3022915455154
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2077;53.0159886690604
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2078;37.3443301185609
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2079;60.6055884710716
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2080;51.0457533749308
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2081;50.6857965540406
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2082;51.4636728989019
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2083;53.8049232852361
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2084;60.7037425941845
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2085;50.0062911429658
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2086;52.4269649272215
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2087;40.5395085771322
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2088;59.4646682470755
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2089;56.5353470132799
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cd1;2090;53.036714882615
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2001;65.7732109964976
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2002;64.6572777077647
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2003;63.1710989607179
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2004;64.3282887747774
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2005;52.5093225294904
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2006;68.1145348712487
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2007;55.8078187354867
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2008;61.0092281589573
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2009;63.6546199873722
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2010;61.2312597473167
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2011;59.1835248310499
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2012;62.8634976016672
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2013;60.3520303786835
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2014;54.2893281898023
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2015;53.8599249760532
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2016;71.1523614086535
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2017;59.1685597646529
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2018;57.1482521508955
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2019;60.2716350226877
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2020;61.3095439746095
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2021;73.9084990022537
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2022;61.6319731754212
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2023;59.4951061233958
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2024;54.4208322984683
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2025;61.1128857894745
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2026;65.9634952336683
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2027;60.7618480032799
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2028;68.8008350576465
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2029;61.1706186550538
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2030;57.4179269747622
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2031;50.3325438289143
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2032;59.4020734657521
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2033;56.9893425902828
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2034;45.6250897582863
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2035;64.3250660315377
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2036;54.8043077610966
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2037;65.5116618651723
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2038;66.8826004180078
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2039;56.0077902073195
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2040;62.6623212308804
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2041;61.871077849459
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2042;59.8399003240592
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2043;57.104100552027
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2044;56.2242873258135
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2045;52.3012329866646
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2046;65.3545309250016
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2047;69.1184639534944
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2048;48.6676281790885
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2049;47.6247084417524
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2050;56.7614339058751
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2051;51.5945803830478
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2052;72.5641223164613
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2053;51.3550910480744
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2054;60.2786647282876
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2055;55.8640630393709
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2056;62.9245821855057
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2057;47.3431675833944
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2058;62.6620900576466
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2059;61.4459903390537
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2060;57.119089332012
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2061;55.5557543917674
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2062;52.3763492970725
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2063;57.5776387047354
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2064;58.877355923029
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2065;47.1723900953757
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2066;63.3386923611316
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2067;58.4667927044457
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2068;56.2539263153105
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2069;51.5788746376036
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2070;57.0235035044833
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2071;56.1737741258703
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2072;59.088868310186
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2073;56.984125872834
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2074;52.7353681129447
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2075;57.3468718433263
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2076;54.1890238370276
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2077;54.3188216889883
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2078;47.7275166000596
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2079;58.7586931024856
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2080;49.8985583420158
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2081;60.0817225146586
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2082;39.4265488227568
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2083;59.5587100491822
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2084;57.3068880172072
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2085;51.1512634112734
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2086;58.5758062310159
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2087;41.8307407594726
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2088;60.221871732672
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2089;56.0965221972619
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Ck;2090;51.7670811822832
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2001;59.4317797460327
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2002;42.0541299914698
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2003;64.4828752878511
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2004;63.8484337729665
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2005;61.5241168536649
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2006;50.230273985847
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2007;65.1789244766089
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2008;69.8999838661982
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2009;59.3265555553416
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2010;47.4219213832512
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2011;55.5834794518552
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2012;71.2821273217578
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2013;60.7930825845351
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2014;50.6766770941684
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2015;56.8466039140733
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2016;75.8601122636369
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2017;49.3231193795332
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2018;53.2446199141788
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2019;59.3717736951942
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2020;64.3504125687804
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2021;82.4354927552855
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2022;69.8576712981028
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2023;58.9056519009111
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2024;53.7788235227748
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2025;67.1731673665509
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2026;62.9064241698025
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2027;58.7325187764181
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2028;64.6606509121815
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2029;62.3762969487821
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2030;60.4012490785159
RWL4:Rhine-Erft;CMIP5:RCP8.5;Oats;Cs;2031;51.5659190405661
